taxonKey	year	em_status	dr_1	dr_2	dr_3	dr_4
2498313	2018	1	TRUE	FALSE	FALSE	FALSE
2498329	2018	1	FALSE	FALSE	FALSE	FALSE
2498335	2018	3	FALSE	TRUE	FALSE	TRUE
2498344	2018	2	FALSE	TRUE	FALSE	FALSE
2498380	2018	0	FALSE	FALSE	TRUE	FALSE
2498384	2018	2	FALSE	TRUE	FALSE	FALSE
2498387	2018	2	FALSE	TRUE	FALSE	FALSE
2498388	2018	2	FALSE	TRUE	FALSE	FALSE
2498390	2018	1	FALSE	FALSE	FALSE	FALSE
2498393	2018	1	FALSE	FALSE	FALSE	FALSE
2498396	2018	1	FALSE	FALSE	FALSE	FALSE
2498402	2018	2	FALSE	TRUE	FALSE	FALSE
2498405	2018	0	TRUE	FALSE	TRUE	FALSE
2498408	2018	2	FALSE	TRUE	FALSE	FALSE
2498411	2018	3	FALSE	TRUE	FALSE	TRUE
2501248	2018	0	TRUE	FALSE	TRUE	FALSE
2650827	2018	2	FALSE	TRUE	FALSE	FALSE
2650829	2018	1	TRUE	TRUE	FALSE	TRUE
2651816	2018	1	TRUE	TRUE	FALSE	TRUE
2651826	2018	1	FALSE	FALSE	FALSE	FALSE
2683866	2018	2	FALSE	TRUE	FALSE	FALSE
2683894	2018	0	TRUE	FALSE	TRUE	FALSE
2684171	2018	2	FALSE	TRUE	FALSE	FALSE
2684178	2018	1	FALSE	FALSE	FALSE	FALSE
2684191	2018	2	FALSE	TRUE	FALSE	FALSE
2685361	2018	2	FALSE	TRUE	FALSE	FALSE
2685484	2018	1	FALSE	FALSE	FALSE	FALSE
2685552	2018	1	FALSE	FALSE	FALSE	FALSE
2685663	2018	0	FALSE	FALSE	TRUE	FALSE
2685796	2018	2	FALSE	TRUE	FALSE	FALSE
2686157	2018	2	FALSE	TRUE	FALSE	FALSE
2686212	2018	2	FALSE	TRUE	FALSE	FALSE
2687182	2018	1	FALSE	FALSE	FALSE	FALSE
2687210	2018	2	FALSE	TRUE	FALSE	FALSE
2687948	2018	0	TRUE	FALSE	TRUE	FALSE
2700768	2018	1	FALSE	FALSE	FALSE	FALSE
2701578	2018	2	FALSE	TRUE	FALSE	FALSE
2701612	2018	3	FALSE	TRUE	FALSE	TRUE
2701649	2018	1	TRUE	FALSE	FALSE	FALSE
2702820	2018	1	FALSE	FALSE	FALSE	TRUE
2702822	2018	1	FALSE	FALSE	FALSE	FALSE
2703041	2018	1	TRUE	TRUE	FALSE	TRUE
2703231	2018	1	FALSE	FALSE	FALSE	FALSE
2703346	2018	0	TRUE	FALSE	TRUE	FALSE
2703459	2018	1	TRUE	FALSE	FALSE	TRUE
2704194	2018	1	FALSE	FALSE	FALSE	FALSE
2704523	2018	2	FALSE	TRUE	FALSE	FALSE
2705090	2018	2	FALSE	TRUE	FALSE	FALSE
2705512	2018	0	TRUE	FALSE	TRUE	FALSE
2705622	2018	1	TRUE	FALSE	FALSE	FALSE
2706026	2018	1	FALSE	FALSE	FALSE	FALSE
2706209	2018	3	FALSE	TRUE	FALSE	TRUE
2716226	2018	2	FALSE	TRUE	FALSE	FALSE
2716838	2018	1	TRUE	TRUE	FALSE	TRUE
2717402	2018	3	FALSE	TRUE	FALSE	TRUE
2717467	2018	2	FALSE	TRUE	FALSE	FALSE
2718302	2018	2	FALSE	TRUE	FALSE	FALSE
2720171	2018	1	TRUE	FALSE	FALSE	TRUE
2722380	2018	0	FALSE	FALSE	TRUE	FALSE
2722515	2018	1	FALSE	FALSE	FALSE	FALSE
2723271	2018	0	FALSE	FALSE	TRUE	FALSE
2726538	2018	1	FALSE	FALSE	FALSE	FALSE
2728060	2018	1	FALSE	FALSE	FALSE	FALSE
2739071	2018	3	FALSE	TRUE	FALSE	TRUE
2747489	2018	0	TRUE	FALSE	TRUE	FALSE
2747564	2018	2	FALSE	TRUE	FALSE	FALSE
2747567	2018	2	FALSE	TRUE	FALSE	FALSE
2747750	2018	0	TRUE	FALSE	TRUE	FALSE
2747939	2018	3	FALSE	TRUE	FALSE	TRUE
2762737	2018	1	TRUE	FALSE	FALSE	FALSE
2765156	2018	2	FALSE	TRUE	FALSE	FALSE
2765940	2018	1	FALSE	FALSE	FALSE	FALSE
2766030	2018	3	FALSE	TRUE	FALSE	TRUE
2767031	2018	0	TRUE	FALSE	TRUE	FALSE
2767229	2018	1	TRUE	TRUE	FALSE	TRUE
2767271	2018	1	FALSE	FALSE	FALSE	FALSE
2767328	2018	2	FALSE	TRUE	FALSE	FALSE
2767428	2018	3	FALSE	TRUE	FALSE	TRUE
2769493	2018	1	TRUE	FALSE	FALSE	FALSE
2772082	2018	1	TRUE	FALSE	FALSE	TRUE
2772174	2018	3	FALSE	TRUE	FALSE	TRUE
2772666	2018	3	FALSE	TRUE	FALSE	TRUE
2772885	2018	1	FALSE	FALSE	FALSE	FALSE
2772958	2018	0	TRUE	FALSE	TRUE	FALSE
2775530	2018	3	FALSE	TRUE	FALSE	TRUE
2775619	2018	2	FALSE	TRUE	FALSE	FALSE
2781103	2018	0	TRUE	FALSE	TRUE	FALSE
2855398	2018	1	TRUE	FALSE	FALSE	FALSE
2855439	2018	0	TRUE	FALSE	TRUE	FALSE
2855705	2018	1	TRUE	FALSE	FALSE	TRUE
2856780	2018	0	TRUE	FALSE	TRUE	FALSE
2856920	2018	2	FALSE	TRUE	FALSE	FALSE
2857341	2018	1	TRUE	FALSE	FALSE	TRUE
2857679	2018	3	FALSE	TRUE	FALSE	TRUE
2857697	2018	3	FALSE	TRUE	FALSE	TRUE
2859597	2018	1	FALSE	FALSE	FALSE	FALSE
2865565	2018	1	FALSE	FALSE	FALSE	FALSE
2867614	2018	2	FALSE	TRUE	FALSE	FALSE
2867631	2018	3	FALSE	TRUE	FALSE	TRUE
2869311	2018	1	FALSE	FALSE	FALSE	FALSE
2869597	2018	1	FALSE	FALSE	FALSE	FALSE
2870583	2018	2	FALSE	TRUE	FALSE	FALSE
2874199	2018	1	FALSE	FALSE	FALSE	FALSE
2874515	2018	1	FALSE	FALSE	FALSE	FALSE
2874706	2018	1	FALSE	FALSE	FALSE	FALSE
2875968	2018	3	FALSE	TRUE	FALSE	TRUE
2876049	2018	1	FALSE	FALSE	FALSE	FALSE
2876571	2018	1	FALSE	FALSE	FALSE	FALSE
2876607	2018	3	FALSE	TRUE	FALSE	TRUE
2879098	2018	3	FALSE	TRUE	FALSE	TRUE
2879504	2018	1	FALSE	FALSE	FALSE	FALSE
2880539	2018	3	FALSE	TRUE	FALSE	TRUE
2880580	2018	3	FALSE	TRUE	FALSE	TRUE
2882443	2018	2	FALSE	TRUE	FALSE	FALSE
2882631	2018	1	TRUE	FALSE	FALSE	FALSE
2882849	2018	2	FALSE	TRUE	FALSE	FALSE
2888323	2018	0	TRUE	FALSE	TRUE	FALSE
2888564	2018	0	FALSE	FALSE	TRUE	FALSE
2888579	2018	3	FALSE	TRUE	FALSE	TRUE
2888585	2018	2	FALSE	TRUE	FALSE	FALSE
2888622	2018	1	FALSE	FALSE	FALSE	FALSE
2888625	2018	2	FALSE	TRUE	FALSE	FALSE
2888636	2018	1	FALSE	FALSE	FALSE	FALSE
2888706	2018	0	FALSE	FALSE	TRUE	FALSE
2888797	2018	1	TRUE	FALSE	FALSE	FALSE
2888806	2018	1	TRUE	TRUE	FALSE	TRUE
2888859	2018	1	TRUE	TRUE	FALSE	TRUE
2888867	2018	2	FALSE	TRUE	FALSE	FALSE
2889005	2018	0	TRUE	FALSE	TRUE	FALSE
2889010	2018	0	TRUE	FALSE	TRUE	FALSE
2889037	2018	1	FALSE	FALSE	FALSE	FALSE
2889304	2018	1	FALSE	FALSE	FALSE	FALSE
2889934	2018	3	FALSE	TRUE	FALSE	TRUE
2889980	2018	0	TRUE	FALSE	TRUE	FALSE
2890541	2018	2	FALSE	TRUE	FALSE	FALSE
2890623	2018	0	TRUE	FALSE	TRUE	FALSE
2890651	2018	1	TRUE	TRUE	FALSE	TRUE
2890995	2018	1	FALSE	FALSE	FALSE	FALSE
2891664	2018	1	FALSE	FALSE	FALSE	FALSE
2891677	2018	1	FALSE	FALSE	FALSE	FALSE
2891707	2018	3	FALSE	TRUE	FALSE	TRUE
2891755	2018	3	FALSE	TRUE	FALSE	TRUE
2891774	2018	2	FALSE	TRUE	FALSE	FALSE
2891783	2018	3	FALSE	TRUE	FALSE	TRUE
2914404	2018	3	FALSE	TRUE	FALSE	TRUE
2925351	2018	1	TRUE	FALSE	FALSE	FALSE
2925366	2018	1	FALSE	FALSE	FALSE	FALSE
2925496	2018	0	TRUE	FALSE	TRUE	FALSE
2925816	2018	3	FALSE	TRUE	FALSE	TRUE
2926572	2018	1	FALSE	FALSE	FALSE	FALSE
2926992	2018	2	FALSE	TRUE	FALSE	FALSE
2927303	2018	1	TRUE	FALSE	FALSE	FALSE
2927530	2018	0	FALSE	FALSE	TRUE	FALSE
2927727	2018	0	FALSE	FALSE	TRUE	FALSE
2927744	2018	3	FALSE	TRUE	FALSE	TRUE
2928034	2018	3	FALSE	TRUE	FALSE	TRUE
2928538	2018	0	TRUE	FALSE	TRUE	FALSE
2928668	2018	1	TRUE	TRUE	FALSE	TRUE
2928761	2018	1	FALSE	FALSE	FALSE	FALSE
2928861	2018	0	TRUE	FALSE	TRUE	FALSE
2956441	2018	0	TRUE	FALSE	TRUE	FALSE
2959443	2018	3	FALSE	TRUE	FALSE	TRUE
2963569	2018	1	TRUE	TRUE	FALSE	TRUE
2971033	2018	1	TRUE	FALSE	FALSE	FALSE
2977222	2018	0	TRUE	FALSE	TRUE	FALSE
2982380	2018	0	TRUE	FALSE	TRUE	FALSE
2984676	2018	3	FALSE	TRUE	FALSE	TRUE
2985863	2018	2	FALSE	TRUE	FALSE	FALSE
